UniprotID,TCDBID,Substrates,Column1,Column2,Column3
SET53670.1,9.A.22.3.3,NONE ,,,
D7W4Z8,9.A.22.4.1,NONE ,,,
N9UUM3,9.A.22.4.2,NONE ,,,
I0FX81,9.A.22.4.3,NONE ,,,
ALM14250,9.A.24.1.14,NONE ,,,
P31431,9.A.35.1.1,NONE ,,,
Q9FT96,9.A.61.2.1,NONE ,,,
ALM14817,9.B.105.1.9,NONE ,,,
O34349,9.B.105.2.3,NONE ,,,
L8H566,9.B.135.2.4,NONE ,,,
F6WPS3,9.B.135.2.5,NONE ,,,
CDW76090.1,9.B.135.2.6,NONE ,,,
O34344,9.B.139.1.1,NONE ,,,
G2NS49,9.B.139.1.2,NONE ,,,
D5UYW7,9.B.139.1.3,NONE ,,,
H8XH42,9.B.139.1.4,NONE ,,,
F2HGA2,9.B.139.1.5,NONE ,,,
Q1CXZ2,9.B.139.2.1,NONE ,,,
H2GWS5,9.B.139.3.1,NONE ,,,
E2S7A3,9.B.139.3.2,NONE ,,,
Q8RE29,9.B.14.1.15,NONE ,,,
G2PYH7,9.B.14.1.16,NONE ,,,
V7PM75,9.B.14.4.4,NONE ,,,
B6BT00,9.B.14.4.5,NONE ,,,
ALM14658,9.B.142.6.3,NONE ,,,
ALM14264,9.B.146.1.8,NONE ,,,
Q68CP4,9.B.169.4.1,NONE ,,,
R6KQT0,9.B.169.4.2,NONE ,,,
D0YV78,9.B.169.4.3,NONE ,,,
L0DRS6,9.B.169.4.4,NONE ,,,
Z5XM27,9.B.169.4.5,NONE ,,,
B6ZGS9,9.B.208.1.2,NONE ,,,
Q07540,9.B.21.1.2,NONE ,,,
C6KSW1,9.B.215.1.1,NONE ,,,
Q4UG40,9.B.215.1.2,NONE ,,,
xp0127700361,9.B.215.1.3,NONE ,,,
CEL94331.1,9.B.215.1.5,NONE ,,,
KFH06713.1,9.B.215.1.6,NONE ,,,
U6LM88,9.B.215.1.7,NONE ,,,
F0VPA7,9.B.215.1.8,NONE ,,,
Q16891,9.B.216.1.4,NONE ,,,
Q9NUM4,9.B.23.1.1,NONE ,,,
W6UFX4,9.B.23.2.1,NONE ,,,
W9QGI4,9.B.23.3.1,NONE ,,,
M5VQY3,9.B.23.3.2,NONE ,,,
U5FWZ7,9.B.23.4.1,NONE ,,,
K3XFH1,9.B.23.4.2,NONE ,,,
P32266,9.B.25.1.1,NONE ,,,
P38297,9.B.25.1.1,NONE ,,,
Q03327,9.B.25.1.1,NONE ,,,
J7ZT93,9.B.34.1.5,NONE ,,,
AQM58153.1,9.B.39.1.7,NONE ,,,
D6VTK4,9.B.45.1.1,NONE ,,,
W9K2M0,9.B.45.1.2,NONE ,,,
D2N2E0,9.B.45.1.3,NONE ,,,
V9D2C4,9.B.45.1.4,NONE ,,,
S7QPC4,9.B.45.1.5,NONE ,,,
P06783,9.B.45.2.1,NONE ,,,
F9FB82,9.B.45.2.2,NONE ,,,
D2N1Y9,9.B.45.2.3,NONE ,,,
T1RLE0,9.B.45.2.4,NONE ,,,
L7V0R4,9.B.45.2.5,NONE ,,,
P53835,9.B.63.1.1,NONE ,,,
Q3SPX7,9.B.67.6.8,NONE ,,,
Q93TI8,9.B.67.8.4,NONE ,,,
B2ZX24,9.B.94.1.1,NONE ,,,
W6JNH9,9.B.94.1.2,NONE ,,,
Q5M9R6,9.B.94.1.3,NONE ,,,
YP_009049677.1,9.B.94.1.4,NONE ,,,
A8WE90,9.B.94.2.1,NONE ,,,
Q2F977,9.B.94.3.1,NONE ,,,
R5VVL6,9.B.97.1.12,NONE ,,,
P0A6Y8,1.A.33.1.2,"NONE,ions ",,,
P35113,3.A.1.3.6,Nopaline ,,,
P35116,3.A.1.3.6,Nopaline ,,,
P35118,3.A.1.3.6,Nopaline ,,,
P35120,3.A.1.3.6,Nopaline ,,,
P23975,2.A.22.1.2,"Noradrenaline,Na+,1-methyl-4-tetrahydropyridinium,amphetamines ",,,
Q99S97,2.A.1.3.60,"norfloxacin,acriflavin,ethidiumbromide ",,,
Q9SIA5,2.A.66.1.8,"norfloxacin,antibiotics,Plantalkaloids,Cd2+ ",,,
J6RCW6,3.A.1.135.7,"norfloxacin,Ciprofloxacin,Doxycycline,acriflavine,4,6-diamidino-2-phenylindole,TPPchloride,daunorubicin,doxorubicin ",,,
E2YHZ7,3.A.1.135.7,"norfloxacin,Ciprofloxacin,Doxycycline,acriflavine,4,6-diamidino-2-phenylindole,TPPchloride,daunorubicin,doxorubicin ",,,
Q9LUH2,2.A.66.1.6,"norfloxacin,Ciprofloxacin,ethidium,Tetramethylammonium,Pyrrolidinone,Polyvinylpyrrolidone ",,,
P69367,2.A.1.2.21,"norfloxacin,enoxacin ",,,
Q7WZL2,1.B.1.4.3,"norfloxacin,ertapenem,Ceftazidime,Cefepime,Imipenem,Meropenem,PencillinG ",,,
O82855,2.A.66.1.1,"norfloxacin,ethidium,Kanamycin,Ciprofloxin,Streptomycin,Na+ ",,,
Q9F5N7,2.A.66.1.9,"norfloxacin,PolymyxinB ",,,
A7VN01,3.A.1.106.5,"norfloxacin,tetracycline,DAPI,Hoechst33342 ",,,
A7VN02,3.A.1.106.5,"norfloxacin,tetracycline,DAPI,Hoechst33342 ",,,
P39803,2.A.115.1.1,Novobiocin ,,,
Q03SX2,2.A.115.2.4,Novobiocin ,,,
Q97NG5,2.A.66.1.34,Novobiocin ,,,
P36554,2.A.1.3.26,"Novobiocin,Deoxycholate,Arabinose ",,,
O32182,2.A.1.3.33,"Novobiocin,Streptomycin,ActinomycinD ",,,
Q3E7D0,2.A.40.6.6,Nucleobase-ascorbate ,,,
F8IKT4,2.A.39.1.4,Nucleobases ,,,
Q6PIS1,2.A.40.6.4,Nucleobases ,,,
Q944P0,2.A.57.1.10,"Nucleobases,pyrimidinenucleosides,purinenucleosides,H+ ",,,
P05351,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P05356,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P05357,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P05359,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3F8,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3V8,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3W0,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3W2,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3W4,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P0A3W6,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P13464,3.A.7.1.1,"Nucleopoteins,proteins ",,,
Q44360,3.A.7.1.1,"Nucleopoteins,proteins ",,,
P03657,3.A.13.1.1,Nucleoproteins ,,,
P0A927,1.B.10.1.1,Nucleosides ,,,
B7V2E7,1.B.10.2.3,Nucleosides ,,,
W3VB60,1.B.10.2.5,Nucleosides ,,,
D5EHS6,1.B.10.2.6,Nucleosides ,,,
P45564,1.B.10.3.1,Nucleosides ,,,
P33021,2.A.41.2.10,Nucleosides ,,,
Q9KPL5,2.A.41.2.11,Nucleosides ,,,
Q99808,2.A.57.1.1,Nucleosides ,,,
Q61672,2.A.57.1.2,Nucleosides ,,,
Q9BZD2,2.A.57.1.6,Nucleosides ,,,
Q14542,2.A.57.1.8,Nucleosides ,,,
Q9Y0H9,2.A.57.2.2,Nucleosides ,,,
D2BKA1,3.A.1.2.17,Nucleosides ,,,
A2RKA7,3.A.1.2.17,Nucleosides ,,,
A2RKA6,3.A.1.2.17,Nucleosides ,,,
A2RKA5,3.A.1.2.17,Nucleosides ,,,
P26430,2.A.21.3.3,"Nucleosides,glucose,Na+ ",,,
P0AFF2,2.A.41.1.1,"Nucleosides,H+ ",,,
Q874I3,2.A.41.2.7,"Nucleosides,H+ ",,,
Q62674,2.A.41.2.2,"Nucleosides,Na+ ",,,
Q9HAS3,2.A.41.2.8,"Nucleosides,Na+ ",,,
Q9ERH8,2.A.41.2.6,"Nucleosides,Na+,H+,Li+ ",,,
Q8N357,2.A.7.12.13,Nucleotide-sugar ,,,
Q9S845,2.A.7.13.5,Nucleotide-sugar ,,,
Q03697,2.A.7.9.14,Nucleotide-sugar ,,,
A4V408,2.A.7.10.4,"Nucleotidesugar,GDP-fucose ",,,
Q75V13,3.A.1.124.3,Nukacin ,,,
Q75V14,3.A.1.124.3,Nukacin ,,,
Q75V15,3.A.1.124.3,Nukacin ,,,
P31125,2.A.7.3.2,"O-acetylserine,Cysteine,Asparagine,Glutamine ",,,
859100585,2.A.7.36.1,"O-acetylserine,Cysteine,Asparagine,Glutamine ",,,
P38101,2.A.76.1.4,"O-acetylserine,Cysteine,Azaserine ",,,
O26447,2.A.66.2.10,O-antigen ,,,
H2B829,2.A.66.2.18,O-antigen ,,,
H2B831,2.A.66.2.19,O-antigen ,,,
P0AAA7,2.A.66.2.3,O-antigen ,,,
B6I4D1,9.B.128.1.1,O-antigen ,,,
P0A236,9.B.128.3.1,O-antigen ,,,
G3XD19,2.A.66.2.15,O-antigenprecursors ,,,
Q50862,3.A.1.103.3,O-antigenprecursors ,,,
Q50863,3.A.1.103.3,O-antigenprecursors ,,,
Q4K6F5,2.A.66.7.1,O-unit ,,,
P51792,2.A.49.2.3,"O2-,I-,Br-,Cl- ",,,
Q95VZ4,2.A.22.1.5,"Octopamine,Tyramine,dopamine ",,,
P0A2V2,3.A.1.3.5,Octopine ,,,
P0A4F8,3.A.1.3.5,Octopine ,,,
P0A4N5,3.A.1.3.5,Octopine ,,,
P35114,3.A.1.3.5,Octopine ,,,
Q53716,3.A.1.105.2,Oleandomycin ,,,
Q53717,3.A.1.105.2,Oleandomycin ,,,
Q53712,3.A.1.120.3,Oleandomycin ,,,
Q934G3,1.B.35.1.1,Oligogalacturonate ,,,
Q6D4T8,1.B.35.1.2,Oligogalacturonate ,,,
P76773,1.B.35.2.2,Oligogalacturonate ,,,
Q93KC2,2.A.2.5.1,Oligogalacturonide ,,,
Q93KB7,3.A.1.1.11,Oligogalacturonides ,,,
Q93KB8,3.A.1.1.11,Oligogalacturonides ,,,
Q93KB9,3.A.1.1.11,Oligogalacturonides ,,,
Q93KC0,3.A.1.1.11,Oligogalacturonides ,,,
P53049,3.A.1.208.3,"Oligomycin,RhodamineB,tetracycline,verapamil,EosinY,ethidiumbromide ",,,
Q9RKM3,1.A.62.3.2,Oligopeptides ,,,
O14411,2.A.67.1.1,Oligopeptides ,,,
Q54EF1,2.A.67.2.6,Oligopeptides ,,,
P53134,2.A.67.2.7,Oligopeptides ,,,
O58099,2.A.67.4.2,Oligopeptides ,,,
Q9A523,2.A.67.4.3,Oligopeptides ,,,
Q1D9V0,2.A.67.5.1,Oligopeptides ,,,
P04285,3.A.1.5.1,Oligopeptides ,,,
P06202,3.A.1.5.1,Oligopeptides ,,,
P08005,3.A.1.5.1,Oligopeptides ,,,
P08006,3.A.1.5.1,Oligopeptides ,,,
P08007,3.A.1.5.1,Oligopeptides ,,,
P77348,3.A.1.5.1,Oligopeptides ,,,
P0A2V4,3.A.1.5.10,Oligopeptides ,,,
P0A4N7,3.A.1.5.10,Oligopeptides ,,,
P0A4N9,3.A.1.5.10,Oligopeptides ,,,
Q07733,3.A.1.5.10,Oligopeptides ,,,
Q9CEK0,3.A.1.5.10,Oligopeptides ,,,
O31307,3.A.1.5.18,Oligopeptides ,,,
O31309,3.A.1.5.18,Oligopeptides ,,,
O31310,3.A.1.5.18,Oligopeptides ,,,
O31315,3.A.1.5.18,Oligopeptides ,,,
O50927,3.A.1.5.18,Oligopeptides ,,,
O51307,3.A.1.5.18,Oligopeptides ,,,
O51308,3.A.1.5.18,Oligopeptides ,,,
O51310,3.A.1.5.18,Oligopeptides ,,,
O54584,3.A.1.5.18,Oligopeptides ,,,
Q2FZR3,3.A.1.5.19,Oligopeptides ,,,
Q2FZR4,3.A.1.5.19,Oligopeptides ,,,
Q2FZR5,3.A.1.5.19,Oligopeptides ,,,
Q2FZR6,3.A.1.5.19,Oligopeptides ,,,
Q2FZR7,3.A.1.5.19,Oligopeptides ,,,
P42061,3.A.1.5.20,Oligopeptides ,,,
P42062,3.A.1.5.20,Oligopeptides ,,,
P42063,3.A.1.5.20,Oligopeptides ,,,
P42064,3.A.1.5.20,Oligopeptides ,,,
P42065,3.A.1.5.20,Oligopeptides ,,,
O86571,3.A.1.5.34,Oligopeptides ,,,
O86572,3.A.1.5.34,Oligopeptides ,,,
O86573,3.A.1.5.34,Oligopeptides ,,,
O86574,3.A.1.5.34,Oligopeptides ,,,
O86575,3.A.1.5.34,Oligopeptides ,,,
B1W1M1,3.A.1.5.37,Oligopeptides ,,,
B1W1M2,3.A.1.5.37,Oligopeptides ,,,
B1W1M0,3.A.1.5.37,Oligopeptides ,,,
B1W1L9,3.A.1.5.37,Oligopeptides ,,,
B1W1L8,3.A.1.5.37,Oligopeptides ,,,
P23843,3.A.1.5.41,Oligopeptides ,,,
P0AFH2,3.A.1.5.41,Oligopeptides ,,,
P0AFH6,3.A.1.5.41,Oligopeptides ,,,
P76027,3.A.1.5.41,Oligopeptides ,,,
P77737,3.A.1.5.41,Oligopeptides ,,,
P77348,3.A.1.5.41,Oligopeptides ,,,
Q46863,3.A.1.5.41,Oligopeptides ,,,
P40897,2.A.67.1.3,"Oligopeptides,Enkephalin,Glutathione ",,,
Q64K09,3.A.1.5.25,"Oligopeptides,peptides ",,,
Q9CIL2,3.A.1.5.25,"Oligopeptides,peptides ",,,
Q9CIL0,3.A.1.5.25,"Oligopeptides,peptides ",,,
Q9CIK9,3.A.1.5.25,"Oligopeptides,peptides ",,,
Q9CIK8,3.A.1.5.25,"Oligopeptides,peptides ",,,
Q9CIL1,3.A.1.5.25,"Oligopeptides,peptides ",,,
A8JBD0,1.A.76.1.10,Oligosacchardiylresidues ,,,
N1NY44,1.A.76.1.9,Oligosacchardiylresidues ,,,
A2FT03,1.A.76.2.6,Oligosacchardiylresidues ,,,
A2DBM5,1.A.76.2.7,Oligosacchardiylresidues ,,,
,3.A.1.1.9,oligosaccharides ,,,
C9RT46,3.A.1.1.9,oligosaccharides ,,,
Q09LY7,3.A.1.1.9,oligosaccharides ,,,
Q09LY6,3.A.1.1.9,oligosaccharides ,,,
B1RYU6,9.B.67.2.2,oligosaccharides ,,,
W6UPY1,1.A.76.2.5,Oligosaccharidylresidues ,,,
E1FS21,1.A.76.2.8,Oligosaccharidylresidues ,,,
P26435,2.A.28.1.1,"Organicacids,bileacids,taurocholate,Na+ ",,,
Q848I3,2.A.23.1.10,"Organicacids,Succinate,Benzoate,Acetate,Fumarate,malate ",,,
Q6T423,2.A.1.19.33,Organicanions ,,,
A6NK97,2.A.1.19.35,Organicanions ,,,
Q9Y694,2.A.1.19.25,"Organicanions,Acyclovir ",,,
Q80UJ1,2.A.1.19.16,"Organicanions,Antivirals ",,,
Q3KNW5,2.A.28.1.4,"Organicanions,Na+,Dehydroepiandrosteronesulfate,Estrone-3-sulfate,Pregnenolonesulfate,Sulfoconjugatedtaurolithocholate ",,,
Q70EX6,2.A.28.1.3,"Organicanions,Na+,Estrone-3-sulfate,Dehydroepiandrosteronesulfate ",,,
Q4U2R8,2.A.1.19.31,"Organicanions,Urate ",,,
Q9VCA2,2.A.1.19.36,organiccations ,,,
Q9U539,2.A.1.19.37,organiccations ,,,
Q9LHQ6,2.A.1.19.43,organiccations ,,,
Q8WUG5,2.A.1.19.8,organiccations ,,,
Q3V050,2.A.66.1.16,"organiccations,H+ ",,,
Q8WVF1,9.B.68.1.1,"Organicsolutes,p-aminohippurate,Tetraethylammonium ",,,
B5LWZ8,2.A.119.1.1,Organo-arsenicals ,,,
Q9H2Y9,2.A.60.1.16,Organoanions ,,,
Q86UG4,2.A.60.1.17,Organoanions ,,,
Q9UIG8,2.A.60.1.18,Organoanions ,,,
Q9VK84,2.A.60.1.21,Organoanions ,,,
Q171D6,2.A.60.1.22,Organoanions ,,,
B5U6P0,2.A.60.1.24,Organoanions ,,,
Q9W269,2.A.60.1.27,Organoanions ,,,
O15440,3.A.1.208.15,"Organoanions,cAMP,cGMP,5'-FUMP,Glutathioneconjugates,Antimonialtartrate,Reducedfolates,Glutamatederivatives,Folicacids,methotrexate,Nucleosideanalogues,Nucleotideanalogues,9-(2-phosphonylmethoxyethyl)adenine,ganciclovir,6-mercaptopurine ",,,
O94956,2.A.60.1.20,"Organoanions,glutamate ",,,
F1NQ63,2.A.60.1.26,"Organoanions,Pro-thyroidhormoneT4 ",,,
Q92959,2.A.60.1.19,"Organoanions,ProstaglandinE2 ",,,
Q99J94,2.A.60.1.25,"Organoanions,taurocholate ",,,
Q12375,2.A.29.9.2,"Ornithine,Arginine ",,,
O30506,3.A.1.3.11,"Ornithine,Arginine ",,,
O50181,3.A.1.3.11,"Ornithine,Arginine ",,,
O50182,3.A.1.3.11,"Ornithine,Arginine ",,,
O50183,3.A.1.3.11,"Ornithine,Arginine ",,,
P02915,3.A.1.3.1,"Ornithine,Arginine,lysine,Histidine ",,,
P09551,3.A.1.3.1,"Ornithine,Arginine,lysine,Histidine ",,,
P0A2I7,3.A.1.3.1,"Ornithine,Arginine,lysine,Histidine ",,,
P0A2I9,3.A.1.3.1,"Ornithine,Arginine,lysine,Histidine ",,,
Q9Y619,2.A.29.19.2,"Ornithine,Citrulline ",,,
Q9BXI2,2.A.29.19.1,"Ornithine,Citrulline,lysine,Arginine,Histidine,H+ ",,,
Q3SAW5,2.A.7.21.4,Orotate ,,,
O34897,1.A.23.3.1,Osmolytes ,,,
D1F3T8,2.A.1.3.42,Oxacillin ,,,
D7UNZ8,9.B.27.2.6,Oxalate ,,,
P32332,2.A.29.15.1,"Oxaloacetate,Malonate,Sulfate,Thiosulfate ",,,
Q8IB73,2.A.29.2.10,"Oxoglutarate-malate,Oxoglutarate-oxaloacetate,Oxoglutarate-oxoglutarate ",,,
Q9CR62,2.A.29.2.11,"Oxoglutarate,malate ",,,
P22292,2.A.29.2.1,"Oxoglutarate,malate,Fe-protoporphyrinIX,CoproporphyrinIII,Hemin ",,,
P46133,2.A.68.1.1,p-Aminobenzoyl-glutamate ,,,
D9QJW1,2.A.68.1.3,p-Aminobenzoyl-glutamate ,,,
Q0VR69,2.A.68.1.4,p-Aminobenzoyl-glutamate ,,,
Q61983,2.A.1.14.6,"p-aminohippurate,Acetylsalicylate,Ureate ",,,
Q7YQJ7,2.A.1.14.15,"p-aminohippurate,drugs,xenobiotics ",,,
Q9R1U7,2.A.1.19.7,"p-aminohippurate,OchratoxinA,Estronesulfate,Anionicneurotransmittermetabolites,Cimetidine,Dicarboxylates ",,,
P46481,2.A.85.1.2,p-Hydroxybenzoate ,,,
Q9RPV1,2.A.1.14.9,p-hydroxyphenylacetate ,,,
B6HIC2,2.A.1.2.78,PaaTprotein ,,,
Q9AI63,3.A.1.1.12,Palatinose ,,,
Q9AI66,3.A.1.1.12,Palatinose ,,,
Q9AI67,3.A.1.1.12,Palatinose ,,,
Q9AI68,3.A.1.1.12,Palatinose ,,,
Q8L122,3.A.1.1.19,Palatinose ,,,
Q8L124,3.A.1.1.19,Palatinose ,,,
Q8L125,3.A.1.1.19,Palatinose ,,,
Q8L126,3.A.1.1.19,Palatinose ,,,
P16256,2.A.21.1.1,Pantothenate ,,,
Q03YI6,2.A.87.2.1,Pantothenate ,,,
D6TJP8,3.A.1.26.11,Pantothenate ,,,
D6TJP9,3.A.1.26.11,Pantothenate ,,,
D6TJQ0,3.A.1.26.11,Pantothenate ,,,
D6TJQ1,3.A.1.26.11,Pantothenate ,,,
P25621,2.A.1.14.18,"Pantothenate,H+ ",,,
Q12251,2.A.29.23.9,"PAPS,APS,phosphate,Sulfate ",,,
Q9L1B4,2.A.1.3.19,Paraquat ,,,
Q8ZP50,1.B.39.1.1,Paraquot ,,,
E3HXW8,2.A.4.4.7,Pb2+ ,,,
Q58AJ6,3.A.3.6.4,Pb2+ ,,,
P37617,3.A.3.6.2,"Pb2+,Cu2+,Ni2+,Hg2+,Co2+,Cd2+,Zn2+ ",,,
Q9M9E1,3.A.1.205.10,"Pb2+,drugs ",,,
Q2M5P1,2.A.1.57.5,PDTC ,,,
P36497,3.A.1.112.2,Pediocin ,,,
B7FAY6,2.A.1.2.92,PenicillinN ,,,
P39363,4.A.5.1.3,Pentitols ,,,
P39365,4.A.5.1.3,Pentitols ,,,
P58035,4.A.5.1.3,Pentitols ,,,
Q8Y9M3,4.A.5.1.7,Pentitols ,,,
Q92EF3,4.A.5.1.7,Pentitols ,,,
Q8Y9L9,4.A.5.1.7,Pentitols ,,,
P94488,2.A.2.3.2,Pentosides ,,,
P38318,2.A.1.25.4,"Peptide,Acetyl-CoA ",,,
O34616,9.A.31.1.1,"Peptide,SdpC ",,,
O34889,9.A.31.1.1,"Peptide,SdpC ",,,
Q8UMQ1,1.C.101.1.1,peptides ,,,
P00587,1.C.7.1.1,peptides ,,,
P10845,1.C.8.1.1,peptides ,,,
P04958,1.C.8.1.2,peptides ,,,
Q00496,1.C.8.1.3,peptides ,,,
P75742,2.A.17.1.4,peptides ,,,
P39276,2.A.17.1.5,peptides ,,,
Q5KYD1,2.A.17.1.7,peptides ,,,
Q9JXB5,2.A.17.1.8,peptides ,,,
Q9M817,2.A.17.3.13,peptides ,,,
Q9FNL7,2.A.17.3.4,peptides ,,,
O01840,2.A.17.4.10,peptides ,,,
P91679,2.A.17.4.2,peptides ,,,
Q17758,2.A.17.4.3,peptides ,,,
Q9ES07,2.A.17.4.4,peptides ,,,
Q2F800,2.A.17.4.5,peptides ,,,
H2DJV9,2.A.17.4.6,peptides ,,,
Q16348,2.A.17.4.8,peptides ,,,
D9SZH8,2.A.7.3.49,peptides ,,,
P77265,3.A.1.106.13,peptides ,,,
P0AAG5,3.A.1.106.13,peptides ,,,
Q07638,3.A.1.127.1,peptides ,,,
Q07639,3.A.1.127.1,peptides ,,,
O31427,3.A.1.128.1,peptides ,,,
O31428,3.A.1.128.1,peptides ,,,
Q45592,3.A.1.133.1,peptides ,,,
Q45593,3.A.1.133.1,peptides ,,,
B3WEC0,3.A.1.134.9,peptides ,,,
B3WEC1,3.A.1.134.9,peptides ,,,
Q03518,3.A.1.209.1,peptides ,,,
Q03519,3.A.1.209.1,peptides ,,,
P33310,3.A.1.212.1,peptides ,,,
Q04MS8,3.A.1.24.6,peptides ,,,
Q04MS6,3.A.1.24.6,peptides ,,,
Q04MS5,3.A.1.24.6,peptides ,,,
Q5V9R8,3.A.1.5.22,peptides ,,,
Q5V9R9,3.A.1.5.22,peptides ,,,
Q5V9S0,3.A.1.5.22,peptides ,,,
Q5V9S1,3.A.1.5.22,peptides ,,,
Q5V9S2,3.A.1.5.22,peptides ,,,
Q7CQ74,3.A.1.5.24,peptides ,,,
Q8ZNJ8,3.A.1.5.24,peptides ,,,
Q8ZNJ9,3.A.1.5.24,peptides ,,,
Q8ZNK0,3.A.1.5.24,peptides ,,,
Q9F353,3.A.1.5.35,peptides ,,,
Q9F352,3.A.1.5.35,peptides ,,,
Q9F351,3.A.1.5.35,peptides ,,,
Q9F350,3.A.1.5.35,peptides ,,,
Q9F349,3.A.1.5.35,peptides ,,,
Q93IU3,3.A.1.5.36,peptides ,,,
Q93IU2,3.A.1.5.36,peptides ,,,
Q93IU1,3.A.1.5.36,peptides ,,,
Q93IU0,3.A.1.5.36,peptides ,,,
Q8CJS2,3.A.1.5.36,peptides ,,,
Q47622,3.A.1.5.42,peptides ,,,
P0AGH3,3.A.1.5.42,peptides ,,,
P0AGH5,3.A.1.5.42,peptides ,,,
P0AAH4,3.A.1.5.42,peptides ,,,
P0AAH8,3.A.1.5.42,peptides ,,,
O86187,3.A.1.5.44,peptides ,,,
O86189,3.A.1.5.44,peptides ,,,
O86190,3.A.1.5.44,peptides ,,,
O86191,3.A.1.5.44,peptides ,,,
O86188,3.A.1.5.44,peptides ,,,
B6AF79,9.A.18.1.3,peptides ,,,
Q986E2,9.A.18.1.5,peptides ,,,
P18827,9.A.35.1.2,peptides ,,,
Q08120,9.A.18.1.2,"peptides,Bleomycin ",,,
Q9KI15,9.A.18.1.4,"peptides,Bleomycin ",,,
P33311,3.A.1.212.2,"peptides,drugs ",,,
P0AE16,2.A.1.25.2,"peptides,Glycopeptides,N-acetylglucosaminylbeta-1,4-anhydro-N-acetyl-muramyl-tripeptide,Penicillinderivatives ",,,
Q9P380,2.A.17.2.1,"peptides,H+ ",,,
P32901,2.A.17.2.2,"peptides,H+ ",,,
P51574,2.A.17.4.1,"peptides,H+ ",,,
P46059,2.A.17.4.9,"peptides,H+ ",,,
Q8N697,2.A.17.3.11,"peptides,Histidine ",,,
P49768,1.A.54.1.1,"peptides,inorganiccations,Ca2+ ",,,
Q9LSE8,2.A.17.3.12,"peptides,nitrate ",,,
P18177,1.C.57.1.1,"peptides,Small Molecules ",,,
P16154,1.C.57.1.2,"peptides,Small Molecules ",,,
Q46342,1.C.57.1.3,"peptides,Small Molecules ",,,
Q46149,1.C.57.1.4,"peptides,Small Molecules ",,,
A2PYQ6,1.C.57.1.5,"peptides,Small Molecules ",,,
B6VNR0,1.C.57.1.6,"peptides,Small Molecules ",,,
O82916,1.C.57.2.1,"peptides,Small Molecules ",,,
Q9PKM8,1.C.57.2.2,"peptides,Small Molecules ",,,
P17452,1.C.57.3.1,"peptides,Small Molecules ",,,
Q8KTM3,1.C.57.3.2,"peptides,Small Molecules ",,,
Q47107,1.C.57.3.3,"peptides,Small Molecules ",,,
Q7MDK6,1.C.57.3.4,"peptides,Small Molecules ",,,
G0EP51,1.C.57.4.1,"peptides,Small Molecules ",,,
Q59VF2,2.A.21.6.4,"peptides,Spermidine ",,,
Q9NP78,3.A.1.209.2,"peptides,Taxanes,Anthracyclines,Paclitaxel,Docetaxel ",,,
Q5F6G0,2.A.1.25.3,Peptidoglycan ,,,
B1JXG0,2.A.66.4.7,Peptidoglycan-lipidII ,,,
P0AF16,2.A.66.4.3,Peptidoglycanprecursors ,,,
Q3L890,2.A.116.1.1,Peptidoglycolipids ,,,
O07802,2.A.116.1.2,Peptidoglycolipids ,,,
H2K1T5,2.A.116.1.3,Peptidoglycolipids ,,,
F5XJB6,2.A.116.1.4,Peptidoglycolipids ,,,
C7QK38,2.A.116.1.5,Peptidoglycolipids ,,,
K2REU1,2.A.116.1.6,Peptidoglycolipids ,,,
K6W6C5,2.A.116.1.7,Peptidoglycolipids ,,,
K9P2A6,2.A.116.2.1,Peptidoglycolipids ,,,
Q7TUV9,2.A.116.2.2,Peptidoglycolipids ,,,
E1VTI0,2.A.116.3.1,Peptidoglycolipids ,,,
J7LI01,2.A.116.3.2,Peptidoglycolipids ,,,
B7HXY3,2.A.116.3.3,Peptidoglycolipids ,,,
P14283,1.B.12.2.1,Pertactin ,,,
Q45390,3.A.7.3.1,Pertussistoxin ,,,
Q45391,3.A.7.3.1,Pertussistoxin ,,,
Q7VSX9,3.A.7.3.1,Pertussistoxin ,,,
Q91UR4,3.A.7.3.1,Pertussistoxin ,,,
Q91UR6,3.A.7.3.1,Pertussistoxin ,,,
Q91UW6,3.A.7.3.1,Pertussistoxin ,,,
Q91UX1,3.A.7.3.1,Pertussistoxin ,,,
Q9RPX6,3.A.7.3.1,Pertussistoxin ,,,
Q6V6X7,2.A.6.2.18,"Phenanthrene,Anthacene,Fluoranthene,Chloramphenicol,Nalidixicacid ",,,
Q6V6X8,2.A.6.2.18,"Phenanthrene,Anthacene,Fluoranthene,Chloramphenicol,Nalidixicacid ",,,
Q6V6X9,2.A.6.2.18,"Phenanthrene,Anthacene,Fluoranthene,Chloramphenicol,Nalidixicacid ",,,
O32600,2.A.1.3.40,"Phenazine,D-alanyl-griseoluteicacid ",,,
O50471,2.A.21.7.1,Phenylacetate ,,,
Q8NKG7,2.A.1.2.77,"Phenylacetate,Beta-lactams ",,,
